date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:52:31	27456/27456	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:52:31%20GMT	https://www.rocket-internet.com/news/2016-11-23-07-01-01-b	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2016-11-23-07-01-01-b.html	(from https://www.rocket-internet.com/investors/ir-news)
14:52:32	25703/25703	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:52:31%20GMT	https://www.rocket-internet.com/news/2016-09-23-09-57-31-1	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2016-09-23-09-57-31-1.html	(from https://www.rocket-internet.com/investors/ir-news)
14:52:32	28821/28821	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:52:32%20GMT	https://www.rocket-internet.com/news/2016-09-22-05-45-01-e	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2016-09-22-05-45-01-e.html	(from https://www.rocket-internet.com/investors/ir-news)
14:52:32	25704/25704	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:52:32%20GMT	https://www.rocket-internet.com/news/2016-09-15-06-00-01-f	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2016-09-15-06-00-01-f.html	(from https://www.rocket-internet.com/investors/ir-news)
14:52:33	25861/25861	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:52:33%20GMT	https://www.rocket-internet.com/news/2016-09-07-16-45-01-0	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2016-09-07-16-45-01-0.html	(from https://www.rocket-internet.com/investors/ir-news)
14:52:33	26181/26181	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:52:33%20GMT	https://www.rocket-internet.com/news/2016-09-01-21-40-56-a	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2016-09-01-21-40-56-a.html	(from https://www.rocket-internet.com/investors/ir-news)
14:52:33	26257/26257	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:52:33%20GMT	https://www.rocket-internet.com/news/2016-07-22-06-04-21-4	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2016-07-22-06-04-21-4.html	(from https://www.rocket-internet.com/investors/ir-news)
14:52:34	26306/26306	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:52:34%20GMT	https://www.rocket-internet.com/news/2016-06-09-14-00-01-c	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2016-06-09-14-00-01-c.html	(from https://www.rocket-internet.com/investors/ir-news)
14:52:34	27563/27563	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:52:34%20GMT	https://www.rocket-internet.com/news/2016-05-31-06-00-01-f	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2016-05-31-06-00-01-f.html	(from https://www.rocket-internet.com/investors/ir-news)
14:52:34	26499/26499	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:52:34%20GMT	https://www.rocket-internet.com/news/2016-05-02-11-00-01-c	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2016-05-02-11-00-01-c.html	(from https://www.rocket-internet.com/investors/ir-news)
14:52:35	29409/29409	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:52:35%20GMT	https://www.rocket-internet.com/news/2016-04-14-05-30-02-6	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2016-04-14-05-30-02-6.html	(from https://www.rocket-internet.com/investors/ir-news)
14:52:35	30458/30458	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:52:35%20GMT	https://www.rocket-internet.com/news/2016-02-05-07-30-01-5	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2016-02-05-07-30-01-5.html	(from https://www.rocket-internet.com/investors/ir-news)
14:52:35	5480/5480	---MC-	504	error ('Gateway%20Time-out')	text/html	date:Mon,%2019%20Oct%202020%2006:52:35%20GMT	https://www.rocket-internet.com/news/2015-12-16-07-00-19	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2015-12-16-07-00-19	(from https://www.rocket-internet.com/investors/ir-news)
14:52:36	29685/29685	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:52:36%20GMT	https://www.rocket-internet.com/news/2015-09-30-06-30-21	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2015-09-30-06-30-21.html	(from https://www.rocket-internet.com/investors/ir-news)
14:52:36	28926/28926	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:52:36%20GMT	https://www.rocket-internet.com/news/2015-07-22-06-05-44	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2015-07-22-06-05-44.html	(from https://www.rocket-internet.com/investors/ir-news)
14:52:36	32184/32184	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:52:36%20GMT	https://www.rocket-internet.com/news/2015-07-14-16-24-03	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2015-07-14-16-24-03.html	(from https://www.rocket-internet.com/investors/ir-news)
14:52:37	31223/31223	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:52:36%20GMT	https://www.rocket-internet.com/news/2015-07-13-16-33-35	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2015-07-13-16-33-35.html	(from https://www.rocket-internet.com/investors/ir-news)
14:52:37	26577/26577	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:52:37%20GMT	https://www.rocket-internet.com/news/2015-07-01-06-30-02	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2015-07-01-06-30-02.html	(from https://www.rocket-internet.com/investors/ir-news)
14:52:37	27282/27282	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:52:37%20GMT	https://www.rocket-internet.com/news/2015-06-23-13-21-17	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2015-06-23-13-21-17.html	(from https://www.rocket-internet.com/investors/ir-news)
14:52:37	29759/29759	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:52:37%20GMT	https://www.rocket-internet.com/news/2015-06-08-05-45-06	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2015-06-08-05-45-06.html	(from https://www.rocket-internet.com/investors/ir-news)
14:52:38	45419/45419	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:52:37%20GMT	https://www.rocket-internet.com/news/2015-05-05-05-45-01	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2015-05-05-05-45-01.html	(from https://www.rocket-internet.com/investors/ir-news)
14:52:38	27995/27995	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:52:38%20GMT	https://www.rocket-internet.com/news/2015-03-18-16-54-47	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2015-03-18-16-54-47.html	(from https://www.rocket-internet.com/investors/ir-news)
14:52:38	31916/31916	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:52:38%20GMT	https://www.rocket-internet.com/news/2015-03-11-11-30-02	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2015-03-11-11-30-02.html	(from https://www.rocket-internet.com/investors/ir-news)
14:52:38	29769/29769	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:52:38%20GMT	https://www.rocket-internet.com/news/2015-02-13-07-54-46	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2015-02-13-07-54-46.html	(from https://www.rocket-internet.com/investors/ir-news)
14:52:38	34319/34319	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:52:38%20GMT	https://www.rocket-internet.com/news/2015-02-12-17-36-35	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2015-02-12-17-36-35.html	(from https://www.rocket-internet.com/investors/ir-news)
14:52:39	31315/31315	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:52:38%20GMT	https://www.rocket-internet.com/news/2015-02-12-17-28-03	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2015-02-12-17-28-03.html	(from https://www.rocket-internet.com/investors/ir-news)
14:52:39	26023/26023	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:52:39%20GMT	https://www.rocket-internet.com/news/2015-02-11-07-48-07	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2015-02-11-07-48-07.html	(from https://www.rocket-internet.com/investors/ir-news)
14:52:39	36847/36847	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:52:39%20GMT	https://www.rocket-internet.com/news/2015-02-06-07-04-27	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2015-02-06-07-04-27.html	(from https://www.rocket-internet.com/investors/ir-news)
14:52:40	27789/27789	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:52:39%20GMT	https://www.rocket-internet.com/news/2015-01-21-07-00-04	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2015-01-21-07-00-04.html	(from https://www.rocket-internet.com/investors/ir-news)
14:52:40	22907/22907	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:52:40%20GMT	https://www.rocket-internet.com/news/2015-01-07-09-01-58	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2015-01-07-09-01-58.html	(from https://www.rocket-internet.com/investors/ir-news)
14:52:40	27498/27498	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:52:40%20GMT	https://www.rocket-internet.com/news/2015-01-06-08-05-38	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2015-01-06-08-05-38.html	(from https://www.rocket-internet.com/investors/ir-news)
14:52:41	5480/5480	---MC-	504	error ('Gateway%20Time-out')	text/html	date:Mon,%2019%20Oct%202020%2006:52:40%20GMT	https://www.rocket-internet.com/news/2015-12-16-07-00-19-0	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2015-12-16-07-00-19-0	(from https://www.rocket-internet.com/investors/ir-news)
14:52:41	31665/31665	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:52:41%20GMT	https://www.rocket-internet.com/news/2015-09-30-06-30-21-e	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2015-09-30-06-30-21-e.html	(from https://www.rocket-internet.com/investors/ir-news)
14:52:42	5480/5480	---MC-	504	error ('Gateway%20Time-out')	text/html	date:Mon,%2019%20Oct%202020%2006:52:41%20GMT	https://www.rocket-internet.com/news/2015-07-22-06-05-44-d	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2015-07-22-06-05-44-d	(from https://www.rocket-internet.com/investors/ir-news)
14:52:42	33890/33890	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:52:42%20GMT	https://www.rocket-internet.com/news/2015-07-14-16-24-03-1	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2015-07-14-16-24-03-1.html	(from https://www.rocket-internet.com/investors/ir-news)
14:52:43	32706/32706	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:52:42%20GMT	https://www.rocket-internet.com/news/2015-07-13-16-33-35-7	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2015-07-13-16-33-35-7.html	(from https://www.rocket-internet.com/investors/ir-news)
14:52:43	26653/26653	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:52:43%20GMT	https://www.rocket-internet.com/news/2015-07-01-06-30-02-b	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2015-07-01-06-30-02-b.html	(from https://www.rocket-internet.com/investors/ir-news)
14:52:44	28289/28289	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:52:43%20GMT	https://www.rocket-internet.com/news/2015-06-23-13-21-17-e	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2015-06-23-13-21-17-e.html	(from https://www.rocket-internet.com/investors/ir-news)
14:52:44	5480/5480	---MC-	504	error ('Gateway%20Time-out')	text/html	date:Mon,%2019%20Oct%202020%2006:52:44%20GMT	https://www.rocket-internet.com/news/2015-06-08-05-45-06-f	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2015-06-08-05-45-06-f	(from https://www.rocket-internet.com/investors/ir-news)
14:52:44	50137/50137	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:52:44%20GMT	https://www.rocket-internet.com/news/2015-05-05-05-45-01-0	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2015-05-05-05-45-01-0.html	(from https://www.rocket-internet.com/investors/ir-news)
14:52:45	5480/5480	---MC-	504	error ('Gateway%20Time-out')	text/html	date:Mon,%2019%20Oct%202020%2006:52:44%20GMT	https://www.rocket-internet.com/news/2015-03-18-16-54-47-6	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2015-03-18-16-54-47-6	(from https://www.rocket-internet.com/investors/ir-news)
14:52:45	5480/5480	---MC-	504	error ('Gateway%20Time-out')	text/html	date:Mon,%2019%20Oct%202020%2006:52:45%20GMT	https://www.rocket-internet.com/news/2015-03-11-11-30-02-8	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2015-03-11-11-30-02-8	(from https://www.rocket-internet.com/investors/ir-news)
14:52:46	5480/5480	---MC-	504	error ('Gateway%20Time-out')	text/html	date:Mon,%2019%20Oct%202020%2006:52:45%20GMT	https://www.rocket-internet.com/news/2015-02-13-07-54-46-e	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2015-02-13-07-54-46-e	(from https://www.rocket-internet.com/investors/ir-news)
14:52:46	36117/36117	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:52:46%20GMT	https://www.rocket-internet.com/news/2015-02-12-17-36-35-f	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2015-02-12-17-36-35-f.html	(from https://www.rocket-internet.com/investors/ir-news)
14:52:46	32603/32603	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:52:46%20GMT	https://www.rocket-internet.com/news/2015-02-12-17-28-03-6	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2015-02-12-17-28-03-6.html	(from https://www.rocket-internet.com/investors/ir-news)
14:52:47	5480/5480	---MC-	504	error ('Gateway%20Time-out')	text/html	date:Mon,%2019%20Oct%202020%2006:52:47%20GMT	https://www.rocket-internet.com/news/2015-02-06-07-04-27-b	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2015-02-06-07-04-27-b	(from https://www.rocket-internet.com/investors/ir-news)
14:52:47	28632/28632	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:52:47%20GMT	https://www.rocket-internet.com/news/2015-01-21-07-00-04-b	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2015-01-21-07-00-04-b.html	(from https://www.rocket-internet.com/investors/ir-news)
14:52:47	23049/23049	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:52:47%20GMT	https://www.rocket-internet.com/news/2015-01-07-09-01-58-4	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2015-01-07-09-01-58-4.html	(from https://www.rocket-internet.com/investors/ir-news)
14:52:47	27950/27950	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:52:47%20GMT	https://www.rocket-internet.com/news/2015-01-06-08-05-38-3	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2015-01-06-08-05-38-3.html	(from https://www.rocket-internet.com/investors/ir-news)
14:52:48	22728/22728	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:52:47%20GMT	https://www.rocket-internet.com/news/2014-11-17-11-11-00	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2014-11-17-11-11-00.html	(from https://www.rocket-internet.com/investors/ir-news)
14:52:48	112206/112206	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:52:48%20GMT	https://www.rocket-internet.com/news/2014-11-17-07-56-13	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2014-11-17-07-56-13.html	(from https://www.rocket-internet.com/investors/ir-news)
14:52:48	27397/27397	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:52:48%20GMT	https://www.rocket-internet.com/news/2014-10-31-21-50-30	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2014-10-31-21-50-30.html	(from https://www.rocket-internet.com/investors/ir-news)
14:52:49	46021/46021	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:52:48%20GMT	https://www.rocket-internet.com/news/2014-11-17-07-56-13-f	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2014-11-17-07-56-13-f.html	(from https://www.rocket-internet.com/investors/ir-news)
14:52:49	27724/27724	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:52:49%20GMT	https://www.rocket-internet.com/news/2014-10-31-21-50-30-7	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2014-10-31-21-50-30-7.html	(from https://www.rocket-internet.com/investors/ir-news)
14:52:52	327730/327730	---M--	200	added ('OK')	image/png	etag:%2269d86f9da9892693e63abd666f5e447d%22	https://global-uploads.webflow.com/5e998d8310343e62a9e92ada/5ed79adb057aafd9582dda16_corporate-governance-OliverSamwer%402x.png	C:/My%20Web%20Sites/Bventur%20Services/global-uploads.webflow.com/5e998d8310343e62a9e92ada/5ed79adb057aafd9582dda16_corporate-governance-OliverSamwer@2x.png	(from https://www.rocket-internet.com/investors/leadership-governance)
14:52:52	430843/430843	---M--	200	added ('OK')	image/png	etag:%22dcd15a1cbc0189b6fd37ae3c77d250ae%22	https://global-uploads.webflow.com/5e998d8310343e62a9e92ada/5ed79ade3eac1e2796e40e96_corporate-governance-SoheilMirpour%402x.png	C:/My%20Web%20Sites/Bventur%20Services/global-uploads.webflow.com/5e998d8310343e62a9e92ada/5ed79ade3eac1e2796e40e96_corporate-governance-SoheilMirpour@2x.png	(from https://www.rocket-internet.com/investors/leadership-governance)
14:52:53	23712/23712	---M--	200	added ('OK')	image/png	etag:%22b235918a8cf89bc2b31305edffccdf4d%22	https://global-uploads.webflow.com/5e998d8310343e62a9e92ada/5ed79ad8988ff309aa79c175_corporate-governance-BettinaCurtze%402x.png	C:/My%20Web%20Sites/Bventur%20Services/global-uploads.webflow.com/5e998d8310343e62a9e92ada/5ed79ad8988ff309aa79c175_corporate-governance-BettinaCurtze@2x.png	(from https://www.rocket-internet.com/investors/leadership-governance)
14:52:53	23094/23094	---M--	200	added ('OK')	image/png	etag:%2262d57c29105b80200d92670f6a951845%22	https://global-uploads.webflow.com/5e998d8310343e62a9e92ada/5ed79ad73eac1e480be40e8e_corporate-governance-ArntJeschke%402x.png	C:/My%20Web%20Sites/Bventur%20Services/global-uploads.webflow.com/5e998d8310343e62a9e92ada/5ed79ad73eac1e480be40e8e_corporate-governance-ArntJeschke@2x.png	(from https://www.rocket-internet.com/investors/leadership-governance)
14:52:54	65985/65985	---M--	200	added ('OK')	image/png	etag:%22d192341fe618c9549aae794e86e6af6d%22	https://global-uploads.webflow.com/5e998d8310343e62a9e92ada/5ed79ad99a8bd974dd890a16_corporate-governance-DrEyadAlkassar%402x.png	C:/My%20Web%20Sites/Bventur%20Services/global-uploads.webflow.com/5e998d8310343e62a9e92ada/5ed79ad99a8bd974dd890a16_corporate-governance-DrEyadAlkassar@2x.png	(from https://www.rocket-internet.com/investors/leadership-governance)
14:52:55	19911/19911	---M--	200	added ('OK')	image/png	etag:%220b44b821782bb5c76ab741f292aae5c6%22	https://global-uploads.webflow.com/5e998d8310343e62a9e92ada/5ed79add8733580ce810b0d9_corporate-governance-ProfDrMarcusEnglert%402x.png	C:/My%20Web%20Sites/Bventur%20Services/global-uploads.webflow.com/5e998d8310343e62a9e92ada/5ed79add8733580ce810b0d9_corporate-governance-ProfDrMarcusEnglert@2x.png	(from https://www.rocket-internet.com/investors/leadership-governance)
14:52:55	18376/18376	---M--	200	added ('OK')	image/png	etag:%220b416b36b6e6ac9f4b31bc3d9d0a7d8c%22	https://global-uploads.webflow.com/5e998d8310343e62a9e92ada/5ed79add947ce7c7d9946c71_corporate-governance-ProfDrJoachimSchindler%402x.png	C:/My%20Web%20Sites/Bventur%20Services/global-uploads.webflow.com/5e998d8310343e62a9e92ada/5ed79add947ce7c7d9946c71_corporate-governance-ProfDrJoachimSchindler@2x.png	(from https://www.rocket-internet.com/investors/leadership-governance)
14:52:55	6054/6054	---M--	200	added ('OK')	image/png	etag:%22a26450664ed3c64d334c4229e23d3ca3%22	https://global-uploads.webflow.com/5e998d8310343e62a9e92ada/5ed79adadd44798e033b65f4_corporate-governance-NorbertLang%401x.png	C:/My%20Web%20Sites/Bventur%20Services/global-uploads.webflow.com/5e998d8310343e62a9e92ada/5ed79adadd44798e033b65f4_corporate-governance-NorbertLang@1x.png	(from https://www.rocket-internet.com/investors/leadership-governance)
14:52:57	20383/20383	---M--	200	added ('OK')	image/png	etag:%2277bde271ff2b39204f252e3c168b6a29%22	https://global-uploads.webflow.com/5e998d8310343e62a9e92ada/5ed79adb947ce7a536946c6e_corporate-governance-PierreLouette%402x.png	C:/My%20Web%20Sites/Bventur%20Services/global-uploads.webflow.com/5e998d8310343e62a9e92ada/5ed79adb947ce7a536946c6e_corporate-governance-PierreLouette@2x.png	(from https://www.rocket-internet.com/investors/leadership-governance)
14:52:58	17867/17867	---M-Z	200	added ('OK')	application/javascript	etag:%225ede45d5-45cb%22	https://cdnjs.cloudflare.com/ajax/libs/popper.js/2.4.1/umd/popper.min.js	C:/My%20Web%20Sites/Bventur%20Services/cdnjs.cloudflare.com/ajax/libs/popper.js/2.4.1/umd/popper.min.js	(from https://www.rocket-internet.com/investors/leadership-governance)
14:52:58	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2019%20Oct%202020%2006:52:58%20GMT	http://www.rocket-internet.com/cf_use_ob=0;path=	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/cf_use_ob=0;path=.11f.delayed	(from https://www.rocket-internet.com/cf_use_ob=0;path=/)
14:52:58	5480/5480	---MC-	504	error ('Gateway%20Time-out')	text/html	date:Mon,%2019%20Oct%202020%2006:52:58%20GMT	https://www.rocket-internet.com/cf_use_ob=0;path=	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/cf_use_ob=0;path=	(from https://www.rocket-internet.com/cf_use_ob=0;path=/)
14:53:00	34264/34264	---M--	200	added ('OK')	text/javascript	etag:%22a282b17c64022e269effc2c9c7c97d09%22	https://s3.tradingview.com/tv.js	C:/My%20Web%20Sites/Bventur%20Services/s3.tradingview.com/tv.js	(from https://www.rocket-internet.com/investors/share)
14:53:02	2628/2628	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2019%20Oct%202020%2006:53:01%20GMT	https://www.rocket-internet.com/investors/share/cf_use_ob=0;path=/	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/investors/share/cf_use_ob=0;path=/index.html	(from https://www.rocket-internet.com/investors/share/share-buy-back-2020-ii)
14:53:02	34753/34753	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:53:01%20GMT	https://www.rocket-internet.com/news/ad-hoc-rocket-internet-se-decides-on-launch-of-public-delisting-self-tender-offer-and-convenes-extraordinary-general-meeting-parallel-share-buyback-program	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/ad-hoc-rocket-internet-se-decides-on-launch-of-public-delisting-self-tender-offer-and-convenes-extraordinary-general-meeting-parallel-share-buyback-program.html	(from https://www.rocket-internet.com/investors/ir-news-adhoc)
14:53:03	27500/27500	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:53:02%20GMT	https://www.rocket-internet.com/news/2020-05-11-14-11-10	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2020-05-11-14-11-10.html	(from https://www.rocket-internet.com/investors/ir-news-adhoc)
14:53:03	5480/5480	---MC-	504	error ('Gateway%20Time-out')	text/html	date:Mon,%2019%20Oct%202020%2006:53:03%20GMT	https://www.rocket-internet.com/news/2020-05-11-14-11-10-a	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2020-05-11-14-11-10-a	(from https://www.rocket-internet.com/investors/ir-news-adhoc)
14:53:03	34961/34961	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:53:03%20GMT	https://www.rocket-internet.com/news/rocket-internet-se-rocket-internet-se-beschliesst-abgabe-eines-offentlichen-delisting-ruckerwerbsangebots-und-beruft-dafur-ausserordentliche-hauptversammlung-ein-paralleles-aktienruckkaufprogramm	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/rocket-internet-se-rocket-internet-se-beschliesst-abgabe-eines-offentlichen-delisting-ruckerwerbsangebots-und-beruft-dafur-ausserordentliche-hauptversammlung-ein-paralleles-a-2	(from https://www.rocket-internet.com/investors/ir-news-adhoc)
14:53:03	31291/31291	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:53:03%20GMT	https://www.rocket-internet.com/news/2019-12-09-07-53-32	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2019-12-09-07-53-32.html	(from https://www.rocket-internet.com/investors/ir-news-adhoc)
14:53:03	29732/29732	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:53:03%20GMT	https://www.rocket-internet.com/news/2019-06-26-15-26-54	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2019-06-26-15-26-54.html	(from https://www.rocket-internet.com/investors/ir-news-adhoc)
14:53:04	32096/32096	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:53:04%20GMT	https://www.rocket-internet.com/news/2019-12-09-07-53-32-d	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2019-12-09-07-53-32-d.html	(from https://www.rocket-internet.com/investors/ir-news-adhoc)
14:53:04	5480/5480	---MC-	504	error ('Gateway%20Time-out')	text/html	date:Mon,%2019%20Oct%202020%2006:53:04%20GMT	https://www.rocket-internet.com/news/2019-06-26-15-26-54-a	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2019-06-26-15-26-54-a	(from https://www.rocket-internet.com/investors/ir-news-adhoc)
14:53:05	29666/29666	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:53:05%20GMT	https://www.rocket-internet.com/news/2018-09-27-06-04-58	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2018-09-27-06-04-58.html	(from https://www.rocket-internet.com/investors/ir-news-adhoc)
